code_insee,nom_commune,code_departement,code_region,annee,nb_mutations,nb_maisons,nb_appartements,prop_maison,prop_appartement,prix_moyen,prix_m2_moyen,surface_moyenne,population,latitude,longitude
01285,Parcieux,01,84.0,2024,6,5.0,1.0,17.0,83.0,335758,3662,90,1315.0,45.9197,4.8299
01286,Parves et Nattages,01,84.0,2024,7,7.0,0.0,0.0,100.0,299211,2629,117,962.0,45.7318,5.7495
01288,Péron,01,84.0,2024,35,14.0,21.0,60.0,40.0,375230,4132,97,2916.0,46.1933,5.9141
01289,Péronnas,01,84.0,2024,69,40.0,29.0,42.0,58.0,202402,2253,90,6444.0,46.1693,5.2195
01290,Pérouges,01,84.0,2024,9,7.0,2.0,22.0,78.0,274889,3117,89,1387.0,45.8789,5.1791
01291,Perrex,01,84.0,2024,5,5.0,0.0,0.0,100.0,137800,1590,85,869.0,46.2462,4.9718
01293,Peyriat,01,84.0,2024,3,3.0,0.0,0.0,100.0,238340,1981,129,153.0,46.1486,5.506
01294,Peyrieu,01,84.0,2024,11,11.0,0.0,0.0,100.0,204909,2126,96,940.0,45.674,5.6829
01295,Peyzieux-sur-Saône,01,84.0,2024,6,6.0,0.0,0.0,100.0,229625,2006,116,654.0,46.1227,4.8192
01296,Pirajoux,01,84.0,2024,1,1.0,0.0,0.0,100.0,150000,1596,94,397.0,46.386,5.2703
01297,Pizay,01,84.0,2024,9,9.0,0.0,0.0,100.0,265649,2391,116,937.0,45.8906,5.0901
01298,Plagne,01,84.0,2024,1,1.0,0.0,0.0,100.0,72000,2880,25,159.0,46.1889,5.7179
01299,Le Plantay,01,84.0,2024,4,3.0,1.0,25.0,75.0,266250,2409,100,559.0,46.0236,5.0891
01301,Polliat,01,84.0,2024,22,21.0,1.0,5.0,95.0,293210,2471,118,2741.0,46.2504,5.1355
01302,Pollieu,01,84.0,2024,1,1.0,0.0,0.0,100.0,291060,3308,88,167.0,45.7953,5.7463
01303,Poncin,01,84.0,2024,26,23.0,3.0,12.0,88.0,144281,1740,91,1803.0,46.0918,5.4129
01304,Pont-d'Ain,01,84.0,2024,30,23.0,7.0,23.0,77.0,177910,2016,90,2843.0,46.0556,5.3491
01305,Pont-de-Vaux,01,84.0,2024,34,22.0,12.0,35.0,65.0,150266,1700,94,2204.0,46.4415,4.9265
01306,Pont-de-Veyle,01,84.0,2024,12,7.0,5.0,42.0,58.0,190898,1940,88,1594.0,46.2647,4.8818
01307,Port,01,84.0,2024,7,2.0,5.0,71.0,29.0,194143,2272,77,832.0,46.1535,5.581
01308,Pougny,01,84.0,2024,11,9.0,2.0,18.0,82.0,420471,3991,107,871.0,46.1457,5.9492
01310,Prémeyzel,01,84.0,2024,1,1.0,0.0,0.0,100.0,266000,2046,130,244.0,45.6827,5.6423
01311,Prémillieu,01,84.0,2024,2,2.0,0.0,0.0,100.0,168500,1735,98,49.0,45.8785,5.5657
01313,Prévessin-Moëns,01,84.0,2024,110,52.0,58.0,53.0,47.0,534564,5391,100,9153.0,46.2594,6.0722
01314,Priay,01,84.0,2024,17,17.0,0.0,0.0,100.0,211676,2198,97,1842.0,46.019,5.2829
01317,Ramasse,01,84.0,2024,6,6.0,0.0,0.0,100.0,173833,1734,101,336.0,46.1893,5.3569
01318,Rancé,01,84.0,2024,11,11.0,0.0,0.0,100.0,337300,2854,123,775.0,45.9674,4.8665
01319,Relevant,01,84.0,2024,4,4.0,0.0,0.0,100.0,289510,2816,102,465.0,46.0808,4.9399
01320,Replonges,01,84.0,2024,25,23.0,2.0,8.0,92.0,237283,2211,111,3956.0,46.307,4.8784
01321,Revonnas,01,84.0,2024,8,7.0,1.0,12.0,88.0,243162,1979,120,915.0,46.1637,5.3351
01322,Reyrieux,01,84.0,2024,38,35.0,3.0,8.0,92.0,389938,3275,120,5358.0,45.9368,4.8314
01323,Reyssouze,01,84.0,2024,10,10.0,0.0,0.0,100.0,182542,1912,104,996.0,46.4284,4.9145
01325,Rignieux-le-Franc,01,84.0,2024,3,3.0,0.0,0.0,100.0,242333,4762,62,1180.0,45.9513,5.1675
01328,Romans,01,84.0,2024,6,5.0,1.0,17.0,83.0,205261,2574,80,640.0,46.1216,5.0217
01329,Rossillon,01,84.0,2024,2,2.0,0.0,0.0,100.0,87500,1203,74,166.0,45.8359,5.5987
01331,Saint-Alban,01,84.0,2024,3,3.0,0.0,0.0,100.0,177333,1646,107,195.0,46.0968,5.4568
01332,Saint-André-de-Bâgé,01,84.0,2024,9,9.0,0.0,0.0,100.0,319830,2582,130,841.0,46.2975,4.9132
01333,Saint-André-de-Corcy,01,84.0,2024,30,20.0,10.0,33.0,67.0,305600,3538,94,3370.0,45.9287,4.9529
01334,Saint-André-d'Huiriat,01,84.0,2024,7,7.0,0.0,0.0,100.0,248997,2073,114,667.0,46.2163,4.9144
01335,Saint-André-le-Bouchoux,01,84.0,2024,2,2.0,0.0,0.0,100.0,295000,2466,120,409.0,46.1137,5.0775
01336,Saint-André-sur-Vieux-Jonc,01,84.0,2024,8,7.0,1.0,12.0,88.0,204615,2017,102,1229.0,46.15,5.143
01337,Saint-Bénigne,01,84.0,2024,7,7.0,0.0,0.0,100.0,236102,2123,109,1359.0,46.4517,4.952
01338,Groslée-Saint-Benoit,01,84.0,2024,11,11.0,0.0,0.0,100.0,195409,1875,101,1227.0,45.7011,5.5823
01339,Saint-Bernard,01,84.0,2024,13,13.0,0.0,0.0,100.0,480808,4097,123,1590.0,45.95,4.7419
01342,Sainte-Croix,01,84.0,2024,7,6.0,1.0,14.0,86.0,329614,3163,112,544.0,45.8978,5.0477
01343,Saint-Cyr-sur-Menthon,01,84.0,2024,15,15.0,0.0,0.0,100.0,215655,2354,92,1890.0,46.2751,4.9669
01344,Saint-Denis-lès-Bourg,01,84.0,2024,55,41.0,14.0,25.0,75.0,223329,2196,106,6160.0,46.2097,5.1825
01345,Saint-Denis-en-Bugey,01,84.0,2024,26,23.0,3.0,12.0,88.0,171806,2144,81,2246.0,45.9497,5.326
01346,Saint-Didier-d'Aussiat,01,84.0,2024,7,7.0,0.0,0.0,100.0,177743,1900,100,843.0,46.3075,5.0536
01347,Saint-Didier-de-Formans,01,84.0,2024,15,14.0,1.0,7.0,93.0,471934,5015,104,2203.0,45.9587,4.7767
01348,Saint-Didier-sur-Chalaronne,01,84.0,2024,30,24.0,6.0,20.0,80.0,201233,2022,98,2934.0,46.1877,4.823
01349,Saint-Éloi,01,84.0,2024,4,4.0,0.0,0.0,100.0,345375,3306,107,525.0,45.9343,5.1507
01350,Saint-Étienne-du-Bois,01,84.0,2024,18,16.0,2.0,11.0,89.0,184542,2088,90,2584.0,46.2755,5.2793
01351,Saint-Étienne-sur-Chalaronne,01,84.0,2024,10,9.0,1.0,10.0,90.0,212006,2035,109,1637.0,46.1451,4.8694
01352,Saint-Étienne-sur-Reyssouze,01,84.0,2024,7,7.0,0.0,0.0,100.0,143434,1261,119,572.0,46.3998,5.0031
01353,Sainte-Euphémie,01,84.0,2024,16,16.0,0.0,0.0,100.0,377944,3239,119,1757.0,45.9651,4.7927
01354,Saint-Genis-Pouilly,01,84.0,2024,156,44.0,112.0,72.0,28.0,431538,4702,92,14432.0,46.2556,6.0368
01355,Saint-Genis-sur-Menthon,01,84.0,2024,8,8.0,0.0,0.0,100.0,212677,1982,119,490.0,46.281,5.0162
01356,Saint-Georges-sur-Renon,01,84.0,2024,2,2.0,0.0,0.0,100.0,392600,3092,130,228.0,46.1033,5.0286
01357,Saint-Germain-de-Joux,01,84.0,2024,7,6.0,1.0,14.0,86.0,171829,1724,109,507.0,46.1812,5.7435
01358,Saint-Germain-les-Paroisses,01,84.0,2024,3,3.0,0.0,0.0,100.0,207333,1973,114,422.0,45.773,5.6191
01359,Saint-Germain-sur-Renon,01,84.0,2024,2,2.0,0.0,0.0,100.0,105000,2066,54,264.0,46.0764,5.0626
01360,Saint-Jean-de-Gonville,01,84.0,2024,23,15.0,8.0,35.0,65.0,439926,4413,106,2096.0,46.2184,5.9395
01361,Saint-Jean-de-Niost,01,84.0,2024,29,25.0,4.0,14.0,86.0,332583,3093,110,1866.0,45.8384,5.2066
01362,Saint-Jean-de-Thurigneux,01,84.0,2024,8,7.0,1.0,12.0,88.0,316739,3433,96,863.0,45.9597,4.8959
01363,Saint-Jean-le-Vieux,01,84.0,2024,12,11.0,1.0,8.0,92.0,227583,2348,109,1839.0,46.028,5.3799
01364,Saint-Jean-sur-Reyssouze,01,84.0,2024,7,7.0,0.0,0.0,100.0,217371,2068,125,762.0,46.3912,5.0582
01365,Saint-Jean-sur-Veyle,01,84.0,2024,12,12.0,0.0,0.0,100.0,257599,2150,120,1143.0,46.2687,4.9203
01366,Sainte-Julie,01,84.0,2024,6,5.0,1.0,17.0,83.0,300450,2799,108,1094.0,45.8802,5.2837
01367,Saint-Julien-sur-Reyssouze,01,84.0,2024,12,12.0,0.0,0.0,100.0,159479,1852,86,679.0,46.3977,5.1062
01368,Saint-Julien-sur-Veyle,01,84.0,2024,9,9.0,0.0,0.0,100.0,300079,2227,144,859.0,46.2072,4.9559
01369,Saint-Just,01,84.0,2024,6,4.0,2.0,33.0,67.0,221333,1780,135,952.0,46.1948,5.285
01370,Saint-Laurent-sur-Saône,01,84.0,2024,31,3.0,28.0,90.0,10.0,111876,1651,69,1810.0,46.3053,4.8395
01371,Saint-Marcel,01,84.0,2024,7,6.0,1.0,14.0,86.0,319100,3232,98,1340.0,45.9485,4.9862
01372,Saint-Martin-de-Bavel,01,84.0,2024,2,2.0,0.0,0.0,100.0,192500,1927,102,428.0,45.8467,5.6779
01373,Saint-Martin-du-Frêne,01,84.0,2024,8,6.0,2.0,25.0,75.0,204329,1799,106,1023.0,46.1345,5.5711
01374,Saint-Martin-du-Mont,01,84.0,2024,28,28.0,0.0,0.0,100.0,248136,2205,117,2023.0,46.1063,5.33
01375,Saint-Martin-le-Châtel,01,84.0,2024,10,10.0,0.0,0.0,100.0,335390,2018,165,796.0,46.2903,5.1206
01376,Saint-Maurice-de-Beynost,01,84.0,2024,40,15.0,25.0,62.0,38.0,247627,2872,86,4332.0,45.8325,4.9763
01378,Saint-Maurice-de-Gourdans,01,84.0,2024,19,18.0,1.0,5.0,95.0,334458,3421,101,2903.0,45.819,5.172
01379,Saint-Maurice-de-Rémens,01,84.0,2024,8,7.0,1.0,12.0,88.0,229844,2581,93,756.0,45.9542,5.2706
01380,Saint-Nizier-le-Bouchoux,01,84.0,2024,5,5.0,0.0,0.0,100.0,178626,1870,112,580.0,46.4549,5.1716
01381,Saint-Nizier-le-Désert,01,84.0,2024,11,11.0,0.0,0.0,100.0,305776,2902,109,921.0,46.0518,5.1471
01382,Sainte-Olive,01,84.0,2024,2,2.0,0.0,0.0,100.0,409000,2690,176,357.0,46.0147,4.9349
01383,Saint-Paul-de-Varax,01,84.0,2024,8,8.0,0.0,0.0,100.0,272125,2289,124,1634.0,46.0949,5.1309
01384,Saint-Rambert-en-Bugey,01,84.0,2024,20,12.0,8.0,40.0,60.0,109479,1337,82,2190.0,45.953,5.4418
01385,Saint-Rémy,01,84.0,2024,8,5.0,3.0,38.0,62.0,232560,2258,100,915.0,46.1857,5.1646
01386,Saint-Sorlin-en-Bugey,01,84.0,2024,14,12.0,2.0,14.0,86.0,227821,2163,102,1152.0,45.8863,5.369
01387,Saint-Sulpice,01,84.0,2024,1,1.0,0.0,0.0,100.0,138500,1505,92,260.0,46.3215,5.0406
01388,Saint-Trivier-de-Courtes,01,84.0,2024,10,10.0,0.0,0.0,100.0,166650,1778,102,1125.0,46.458,5.0672
01389,Saint-Trivier-sur-Moignans,01,84.0,2024,11,8.0,3.0,27.0,73.0,224318,2516,88,1963.0,46.0632,4.8984
01390,Saint-Vulbas,01,84.0,2024,16,16.0,0.0,0.0,100.0,282720,2932,96,1247.0,45.8234,5.267
01391,Salavre,01,84.0,2024,4,4.0,0.0,0.0,100.0,143498,1848,74,306.0,46.363,5.3457
01392,Samognat,01,84.0,2024,6,6.0,0.0,0.0,100.0,171817,1689,100,630.0,46.2732,5.5826
01393,Sandrans,01,84.0,2024,4,4.0,0.0,0.0,100.0,310000,3336,125,582.0,46.0709,4.9824
01396,Sault-Brénaz,01,84.0,2024,11,9.0,2.0,18.0,82.0,197625,2092,93,1021.0,45.8612,5.4007
01397,Sauverny,01,84.0,2024,13,10.0,3.0,23.0,77.0,733022,5080,142,1022.0,46.3132,6.1102
01398,Savigneux,01,84.0,2024,16,12.0,4.0,25.0,75.0,315844,2727,112,1469.0,45.9946,4.8559
01399,Ségny,01,84.0,2024,26,17.0,9.0,35.0,65.0,547367,5081,110,2941.0,46.2944,6.0732
01400,Seillonnaz,01,84.0,2024,1,1.0,0.0,0.0,100.0,50000,625,80,134.0,45.8006,5.504
01401,Sergy,01,84.0,2024,27,19.0,8.0,30.0,70.0,619651,5304,118,2288.0,46.2615,5.9872
01402,Sermoyer,01,84.0,2024,6,6.0,0.0,0.0,100.0,200525,2149,96,670.0,46.4987,4.9733
01403,Serrières-de-Briord,01,84.0,2024,14,12.0,2.0,14.0,86.0,176682,2158,85,1317.0,45.8129,5.4424
01404,Serrières-sur-Ain,01,84.0,2024,2,2.0,0.0,0.0,100.0,150000,3489,43,135.0,46.149,5.4472
01405,Servas,01,84.0,2024,12,11.0,1.0,8.0,92.0,221709,2085,109,1286.0,46.1366,5.1845
01406,Servignat,01,84.0,2024,1,1.0,0.0,0.0,100.0,197000,2165,91,186.0,46.4354,5.0587
01407,Seyssel,01,84.0,2024,11,8.0,3.0,27.0,73.0,242236,2954,90,1008.0,45.9477,5.8257
01408,Simandre-sur-Suran,01,84.0,2024,7,7.0,0.0,0.0,100.0,160929,1410,111,673.0,46.235,5.4214
01411,Souclin,01,84.0,2024,2,2.0,0.0,0.0,100.0,151500,1561,91,262.0,45.8811,5.4368
01412,Sulignat,01,84.0,2024,6,6.0,0.0,0.0,100.0,264504,3527,92,602.0,46.1727,4.9601
01415,Talissieu,01,84.0,2024,3,2.0,1.0,33.0,67.0,188957,2751,68,508.0,45.8627,5.7199
01416,Tenay,01,84.0,2024,16,14.0,2.0,12.0,88.0,111550,1450,79,1030.0,45.9222,5.5147
01418,Thil,01,84.0,2024,7,7.0,0.0,0.0,100.0,325933,4025,83,1261.0,45.8184,5.0189
01419,Thoiry,01,84.0,2024,64,35.0,29.0,45.0,55.0,498397,4922,101,6569.0,46.2448,5.9685
01420,Thoissey,01,84.0,2024,22,4.0,18.0,82.0,18.0,118501,1589,71,1626.0,46.1697,4.7963
01421,Torcieu,01,84.0,2024,10,10.0,0.0,0.0,100.0,167490,1909,91,739.0,45.9189,5.4056
01422,Tossiat,01,84.0,2024,13,9.0,4.0,31.0,69.0,187622,2093,92,1425.0,46.1355,5.3076
01423,Toussieux,01,84.0,2024,6,6.0,0.0,0.0,100.0,442705,3526,126,1257.0,45.961,4.8289
01424,Tramoyes,01,84.0,2024,13,12.0,1.0,8.0,92.0,447490,3919,113,1852.0,45.8742,4.9624
01425,La Tranclière,01,84.0,2024,1,1.0,0.0,0.0,100.0,390000,1548,252,290.0,46.0915,5.2656
01426,Val-Revermont,01,84.0,2024,22,22.0,0.0,0.0,100.0,203997,1964,113,2488.0,46.2816,5.3537
01427,Trévoux,01,84.0,2024,63,33.0,30.0,48.0,52.0,277397,3028,92,7013.0,45.9398,4.771
01428,Valeins,01,84.0,2024,3,3.0,0.0,0.0,100.0,483333,2871,161,128.0,46.1145,4.8646
01429,Vandeins,01,84.0,2024,5,5.0,0.0,0.0,100.0,210000,2193,93,732.0,46.2155,5.0786
01430,Varambon,01,84.0,2024,4,4.0,0.0,0.0,100.0,173927,1798,91,675.0,46.0443,5.2909
01431,Vaux-en-Bugey,01,84.0,2024,20,19.0,1.0,5.0,95.0,204908,2457,83,1201.0,45.9184,5.3612
01432,Verjon,01,84.0,2024,1,1.0,0.0,0.0,100.0,450000,1860,242,346.0,46.3466,5.3472
01433,Vernoux,01,84.0,2024,4,4.0,0.0,0.0,100.0,199396,1986,102,290.0,46.4861,5.1036
01434,Versailleux,01,84.0,2024,1,1.0,0.0,0.0,100.0,199000,1970,101,497.0,45.9883,5.115
01435,Versonnex,01,84.0,2024,20,15.0,5.0,25.0,75.0,558396,5083,110,2182.0,46.2992,6.1008
01436,Vesancy,01,84.0,2024,2,1.0,1.0,50.0,50.0,511180,6184,80,520.0,46.3634,6.0856
01437,Vescours,01,84.0,2024,1,1.0,0.0,0.0,100.0,218000,2344,93,221.0,46.4743,5.0286
01441,Vieu-d'Izenave,01,84.0,2024,1,1.0,0.0,0.0,100.0,120000,839,143,719.0,46.0823,5.5555
01443,Villars-les-Dombes,01,84.0,2024,48,34.0,14.0,29.0,71.0,236611,2681,91,5163.0,46.0,5.0443
01444,Villebois,01,84.0,2024,13,13.0,0.0,0.0,100.0,232950,1896,117,1206.0,45.8499,5.4483
01445,Villemotier,01,84.0,2024,7,6.0,1.0,14.0,86.0,140729,1676,84,612.0,46.3418,5.3087
01446,Villeneuve,01,84.0,2024,4,4.0,0.0,0.0,100.0,353938,2748,130,1638.0,46.0346,4.8598
01447,Villereversure,01,84.0,2024,8,8.0,0.0,0.0,100.0,176750,1713,103,1420.0,46.1939,5.3936
01448,Villes,01,84.0,2024,4,4.0,0.0,0.0,100.0,326212,2736,114,381.0,46.0952,5.7598
01449,Villette-sur-Ain,01,84.0,2024,8,8.0,0.0,0.0,100.0,335975,3156,108,780.0,46.0125,5.254
01450,Villieu-Loyes-Mollon,01,84.0,2024,48,42.0,6.0,12.0,88.0,261275,2785,99,3849.0,45.929,5.2265
01451,Viriat,01,84.0,2024,48,42.0,6.0,12.0,88.0,250555,2412,104,7102.0,46.2522,5.2257
01452,Virieu-le-Grand,01,84.0,2024,22,15.0,7.0,32.0,68.0,155371,1625,95,1111.0,45.8465,5.639
01453,Arvière-en-Valromey,01,84.0,2024,6,6.0,0.0,0.0,100.0,139648,1453,90,717.0,45.9153,5.7346
01454,Virignin,01,84.0,2024,8,6.0,2.0,25.0,75.0,272475,2687,101,1144.0,45.7282,5.7149
01457,Vonnas,01,84.0,2024,42,31.0,11.0,26.0,74.0,212204,2301,105,3255.0,46.2132,4.9945
02001,Abbécourt,02,32.0,2024,6,6.0,0.0,0.0,100.0,92350,950,96,518.0,49.5997,3.1824
02002,Achery,02,32.0,2024,7,7.0,0.0,0.0,100.0,126421,1382,101,584.0,49.6935,3.3974
02003,Acy,02,32.0,2024,11,11.0,0.0,0.0,100.0,153089,1481,108,1004.0,49.3476,3.4188
02004,Agnicourt-et-Séchelles,02,32.0,2024,2,2.0,0.0,0.0,100.0,91000,834,95,189.0,49.7172,3.9637
02005,Aguilcourt,02,32.0,2024,4,4.0,0.0,0.0,100.0,234866,1960,124,417.0,49.3953,3.9663
02006,Aisonville-et-Bernoville,02,32.0,2024,1,1.0,0.0,0.0,100.0,162000,1500,108,259.0,49.9313,3.5121
02008,Aizy-Jouy,02,32.0,2024,3,3.0,0.0,0.0,100.0,93833,1295,84,306.0,49.4372,3.5128
02009,Alaincourt,02,32.0,2024,2,2.0,0.0,0.0,100.0,115000,954,120,517.0,49.7681,3.3692
02010,Allemant,02,32.0,2024,1,1.0,0.0,0.0,100.0,170000,1429,119,163.0,49.4639,3.4591
02011,Ambleny,02,32.0,2024,14,14.0,0.0,0.0,100.0,206550,1959,104,1205.0,49.3741,3.1681
02012,Ambrief,02,32.0,2024,1,1.0,0.0,0.0,100.0,172500,701,246,79.0,49.3226,3.4058
02013,Amifontaine,02,32.0,2024,2,2.0,0.0,0.0,100.0,139325,1462,96,391.0,49.4977,3.9218
02014,Amigny-Rouy,02,32.0,2024,10,10.0,0.0,0.0,100.0,151040,1558,101,707.0,49.6111,3.3059
02015,Ancienville,02,32.0,2024,2,2.0,0.0,0.0,100.0,523460,2336,196,78.0,49.2196,3.2065
02016,Andelain,02,32.0,2024,2,2.0,0.0,0.0,100.0,111325,1102,104,212.0,49.6428,3.3686
02017,Anguilcourt-le-Sart,02,32.0,2024,1,1.0,0.0,0.0,100.0,50000,833,60,274.0,49.6971,3.424
02018,Anizy-le-Grand,02,32.0,2024,28,28.0,0.0,0.0,100.0,118623,1403,85,2472.0,49.5159,3.4426
02019,Annois,02,32.0,2024,2,2.0,0.0,0.0,100.0,106000,1602,64,349.0,49.7122,3.1761
02020,Any-Martin-Rieux,02,32.0,2024,6,6.0,0.0,0.0,100.0,121242,888,130,456.0,49.8851,4.219
02022,Arcy-Sainte-Restitue,02,32.0,2024,4,4.0,0.0,0.0,100.0,88500,1233,70,396.0,49.2557,3.4776
02025,Artemps,02,32.0,2024,3,3.0,0.0,0.0,100.0,148667,1392,109,361.0,49.7623,3.196
02027,Assis-sur-Serre,02,32.0,2024,8,8.0,0.0,0.0,100.0,151469,1165,135,209.0,49.6788,3.5547
02028,Athies-sous-Laon,02,32.0,2024,26,26.0,0.0,0.0,100.0,135515,1463,93,2578.0,49.5754,3.6905
02029,Attilly,02,32.0,2024,2,2.0,0.0,0.0,100.0,121000,1255,103,337.0,49.8557,3.1533
02030,Aubencheul-aux-Bois,02,32.0,2024,4,4.0,0.0,0.0,100.0,140225,1278,111,238.0,50.0248,3.2614
02031,Aubenton,02,32.0,2024,5,5.0,0.0,0.0,100.0,60578,691,94,658.0,49.8254,4.1928
02032,Aubigny-aux-Kaisnes,02,32.0,2024,2,2.0,0.0,0.0,100.0,124500,1254,100,231.0,49.7724,3.1167
02034,Audignicourt,02,32.0,2024,2,2.0,0.0,0.0,100.0,58950,844,79,104.0,49.4779,3.1268
02035,Audigny,02,32.0,2024,4,4.0,0.0,0.0,100.0,193050,1392,151,273.0,49.8651,3.6314
02036,Augy,02,32.0,2024,1,1.0,0.0,0.0,100.0,27000,509,53,72.0,49.3405,3.5117
02037,Aulnois-sous-Laon,02,32.0,2024,12,12.0,0.0,0.0,100.0,144348,1316,113,1348.0,49.6213,3.6111
02039,Autremencourt,02,32.0,2024,1,1.0,0.0,0.0,100.0,144000,766,188,176.0,49.7042,3.7931
02040,Autreppes,02,32.0,2024,1,1.0,0.0,0.0,100.0,91000,611,149,175.0,49.8963,3.8571
02041,Autreville,02,32.0,2024,8,8.0,0.0,0.0,100.0,168000,1631,99,777.0,49.5878,3.2378
02042,Azy-sur-Marne,02,32.0,2024,3,3.0,0.0,0.0,100.0,157333,2046,79,369.0,49.0061,3.3575
02043,Bagneux,02,32.0,2024,1,1.0,0.0,0.0,100.0,80000,1333,60,62.0,49.4595,3.2776
02044,Bancigny,02,32.0,2024,1,1.0,0.0,0.0,100.0,43500,580,75,26.0,49.7997,4.0383
02046,Barenton-Bugny,02,32.0,2024,6,6.0,0.0,0.0,100.0,137658,1139,125,555.0,49.6217,3.6612
02047,Barenton-Cel,02,32.0,2024,1,1.0,0.0,0.0,100.0,61000,343,178,108.0,49.6466,3.6448
02048,Barenton-sur-Serre,02,32.0,2024,2,2.0,0.0,0.0,100.0,99500,1152,88,130.0,49.6682,3.6929
02049,Barisis-aux-Bois,02,32.0,2024,4,4.0,0.0,0.0,100.0,163875,1744,92,752.0,49.5814,3.332
02050,Barzy-en-Thiérache,02,32.0,2024,4,4.0,0.0,0.0,100.0,129500,1528,84,316.0,50.0378,3.7522
02051,Barzy-sur-Marne,02,32.0,2024,3,3.0,0.0,0.0,100.0,136667,1758,81,380.0,49.09,3.5586
02052,Bassoles-Aulers,02,32.0,2024,4,4.0,0.0,0.0,100.0,61975,938,70,131.0,49.5328,3.3828
02053,Vallées en Champagne,02,32.0,2024,5,5.0,0.0,0.0,100.0,95600,1151,88,599.0,49.0009,3.6203
02054,Bazoches-et-Saint-Thibaut,02,32.0,2024,5,5.0,0.0,0.0,100.0,150000,1748,91,516.0,49.2991,3.6184
02055,Beaumé,02,32.0,2024,1,1.0,0.0,0.0,100.0,71200,975,73,82.0,49.8187,4.1529
02056,Beaumont-en-Beine,02,32.0,2024,2,2.0,0.0,0.0,100.0,126900,1383,96,168.0,49.6876,3.1317
02057,Beaurevoir,02,32.0,2024,12,12.0,0.0,0.0,100.0,66107,836,79,1281.0,49.9965,3.332
02058,Beaurieux,02,32.0,2024,3,3.0,0.0,0.0,100.0,131417,1240,102,794.0,49.4029,3.7594
02059,Beautor,02,32.0,2024,26,26.0,0.0,0.0,100.0,83898,1031,81,2579.0,49.6472,3.3361
02060,Beauvois-en-Vermandois,02,32.0,2024,1,1.0,0.0,0.0,100.0,93500,649,144,263.0,49.8331,3.1023
02061,Becquigny,02,32.0,2024,2,2.0,0.0,0.0,100.0,77500,796,94,268.0,50.0143,3.458
02062,Belleau,02,32.0,2024,1,1.0,0.0,0.0,100.0,86000,1365,63,131.0,49.0803,3.3036
02063,Bellenglise,02,32.0,2024,7,7.0,0.0,0.0,100.0,87786,1010,88,378.0,49.9241,3.2431
02064,Belleu,02,32.0,2024,25,24.0,1.0,4.0,96.0,144406,1749,86,3659.0,49.3597,3.3439
02065,Bellicourt,02,32.0,2024,5,5.0,0.0,0.0,100.0,110450,1016,118,560.0,49.9581,3.2284
02067,Bergues-sur-Sambre,02,32.0,2024,5,5.0,0.0,0.0,100.0,121660,1146,112,205.0,50.03,3.7114
02069,Berlise,02,32.0,2024,2,2.0,0.0,0.0,100.0,94000,974,94,104.0,49.6628,4.1104
02070,Bernot,02,32.0,2024,4,4.0,0.0,0.0,100.0,86480,918,84,431.0,49.8827,3.4827
02071,Berny-Rivière,02,32.0,2024,4,4.0,0.0,0.0,100.0,133725,1506,88,631.0,49.4118,3.152
02072,Berrieux,02,32.0,2024,3,3.0,0.0,0.0,100.0,140133,868,160,178.0,49.4828,3.8531
02073,Berry-au-Bac,02,32.0,2024,1,1.0,0.0,0.0,100.0,240000,1967,122,722.0,49.4076,3.8947
02074,Bertaucourt-Epourdon,02,32.0,2024,6,6.0,0.0,0.0,100.0,142435,1288,113,601.0,49.6283,3.3988
02075,Berthenicourt,02,32.0,2024,4,4.0,0.0,0.0,100.0,160275,3363,163,203.0,49.7787,3.373
02076,Bertricourt,02,32.0,2024,1,1.0,0.0,0.0,100.0,278150,2060,135,159.0,49.3975,4.0116
02078,Besmé,02,32.0,2024,2,2.0,0.0,0.0,100.0,120450,1356,94,166.0,49.5348,3.1657
02079,Besmont,02,32.0,2024,2,2.0,0.0,0.0,100.0,125000,840,149,132.0,49.8209,4.116
02080,Besny-et-Loizy,02,32.0,2024,3,3.0,0.0,0.0,100.0,141167,1206,112,309.0,49.5914,3.5778
02081,Béthancourt-en-Vaux,02,32.0,2024,2,2.0,0.0,0.0,100.0,75000,1077,70,421.0,49.6274,3.1376
02082,Beugneux,02,32.0,2024,1,1.0,0.0,0.0,100.0,34000,567,60,120.0,49.2243,3.4187
02083,Beuvardes,02,32.0,2024,10,10.0,0.0,0.0,100.0,118710,1084,116,736.0,49.1278,3.4884
02084,Bézu-le-Guéry,02,32.0,2024,1,1.0,0.0,0.0,100.0,197000,1698,116,248.0,49.0101,3.2283
02085,Bézu-Saint-Germain,02,32.0,2024,7,7.0,0.0,0.0,100.0,173357,1840,95,991.0,49.1045,3.4082
02086,Bichancourt,02,32.0,2024,13,13.0,0.0,0.0,100.0,147277,1199,125,979.0,49.5787,3.2135
02087,Bieuxy,02,32.0,2024,1,1.0,0.0,0.0,100.0,50000,714,70,31.0,49.4469,3.2687
02088,Bièvres,02,32.0,2024,1,1.0,0.0,0.0,100.0,183550,1073,171,80.0,49.4923,3.7141
02089,Billy-sur-Aisne,02,32.0,2024,9,9.0,0.0,0.0,100.0,144606,1869,82,1130.0,49.3555,3.3753
02090,Billy-sur-Ourcq,02,32.0,2024,1,1.0,0.0,0.0,100.0,152500,1386,110,194.0,49.2233,3.301
02091,Blanzy-lès-Fismes,02,32.0,2024,1,1.0,0.0,0.0,100.0,140000,1077,130,98.0,49.3378,3.6702
